K,normalized_K,inverse_K,alpha,thetas,weights,seed
177,13.74935309196849,0.00016059269382258178,0.3,"[0, 3, 10]","[1, 1, 1]",603
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],604
88,6.835836565498458,0.0016495333374761136,0.3,[3],[1],604
152,11.807354067679155,0.00026678293402167426,0.3,[10],[1],604
152,11.807354067679155,0.00026678293402167426,0.3,"[0, 3, 10]","[1, 1, 1]",604
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],605
56,4.35007781440811,0.007441775786014798,0.3,[3],[1],605
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],605
182,14.137752896826356,0.0001463520166173706,0.3,"[0, 3, 10]","[1, 1, 1]",605
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],606
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],606
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],606
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",606
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],607
82,6.369756799669018,0.0020873270267047347,0.3,[3],[1],607
219,17.011911452774573,7.897499762843546e-05,0.3,[10],[1],607
192,14.91455250654209,0.00012245200728498286,0.3,"[0, 3, 10]","[1, 1, 1]",607
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],608
114,8.855515550759366,0.0006960180459347941,0.3,[3],[1],608
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],608
181,14.060072935854784,0.0001490646809113953,0.3,"[0, 3, 10]","[1, 1, 1]",608
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],609
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],609
171,13.28327332613905,0.00018015637571335347,0.3,[10],[1],609
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",609
1,0.07767996097157338,5000.0,0.3,[0],[1],610
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],610
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],610
148,11.496634223792862,0.0002915844007986721,0.3,"[0, 3, 10]","[1, 1, 1]",610
43,3.340238321777656,0.017950442230363003,0.3,[0],[1],611
101,7.8456760581289124,0.0010420744753700934,0.3,[3],[1],611
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],611
37,2.8741585559482155,0.029623128612181075,0.3,"[0, 3, 10]","[1, 1, 1]",611
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],612
93,7.2242363703563255,0.0013720191586281086,0.3,[3],[1],612
209,16.23511184305884,9.228881096363318e-05,0.3,[10],[1],612
209,16.23511184305884,9.228881096363318e-05,0.3,"[0, 3, 10]","[1, 1, 1]",612
33,2.563438712061922,0.04337673621641649,0.3,[0],[1],613
139,10.797514575048702,0.0003594076665373596,0.3,[3],[1],613
244,18.953910477063907,5.5081266370370493e-05,0.3,[10],[1],613
218,16.934231491803,8.018904210393031e-05,0.3,"[0, 3, 10]","[1, 1, 1]",613
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],614
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],614
188,14.603832662655797,0.00013135416261082894,0.3,[10],[1],614
203,15.769032077229397,0.0001016989677014271,0.3,"[0, 3, 10]","[1, 1, 1]",614
22,1.7089591413746146,0.16758214113063669,0.3,[0],[1],615
125,9.709995121446674,0.0005119999999999997,0.3,[3],[1],615
245,19.03159043803548,5.433542350946561e-05,0.3,[10],[1],615
16,1.2428793755451741,0.48443635619146697,0.3,"[0, 3, 10]","[1, 1, 1]",615
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],616
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],616
203,15.769032077229397,0.0001016989677014271,0.3,[10],[1],616
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",616
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],617
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],617
241,18.720870594149186,5.7400172262602924e-05,0.3,[10],[1],617
218,16.934231491803,8.018904210393031e-05,0.3,"[0, 3, 10]","[1, 1, 1]",617
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],618
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],618
189,14.68151262362737,0.00012905177742009435,0.3,[10],[1],618
174,13.51631320905377,0.00017000923379200677,0.3,"[0, 3, 10]","[1, 1, 1]",618
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],619
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],619
216,16.778871569859852,8.269085843960093e-05,0.3,[10],[1],619
194,15.069912428485237,0.00011829441418550569,0.3,"[0, 3, 10]","[1, 1, 1]",619
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],620
64,4.9715175021806965,0.0047683715820312465,0.3,[3],[1],620
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],620
11,0.8544795706873073,1.689122137575541,0.3,"[0, 3, 10]","[1, 1, 1]",620
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],621
115,8.93319551173094,0.000676047487598866,0.3,[3],[1],621
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],621
190,14.759192584598944,0.00012680158080547412,0.3,"[0, 3, 10]","[1, 1, 1]",621
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],622
138,10.719834614077127,0.0003681626406626349,0.3,[3],[1],622
223,17.322631296660866,7.435105366646763e-05,0.3,[10],[1],622
225,17.477991218604014,7.217081516101964e-05,0.3,"[0, 3, 10]","[1, 1, 1]",622
29,2.2527188681756285,0.06672829241413494,0.3,[0],[1],623
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],623
202,15.691352116257825,0.00010338688240198098,0.3,[10],[1],623
93,7.2242363703563255,0.0013720191586281086,0.3,"[0, 3, 10]","[1, 1, 1]",623
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],624
99,7.690316136185766,0.0011139166333402168,0.3,[3],[1],624
193,14.992232467513665,0.00012034987429069696,0.3,[10],[1],624
91,7.068876448413178,0.001475135891446316,0.3,"[0, 3, 10]","[1, 1, 1]",624
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],625
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],625
195,15.147592389456811,0.00011628435807901239,0.3,[10],[1],625
176,13.671673130996917,0.00016365443469788736,0.3,"[0, 3, 10]","[1, 1, 1]",625
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],626
85,6.6027966825837385,0.0018517126151239174,0.3,[3],[1],626
188,14.603832662655797,0.00013135416261082894,0.3,[10],[1],626
70,5.437597268010137,0.0035370663311991035,0.3,"[0, 3, 10]","[1, 1, 1]",626
1,0.07767996097157338,5000.0,0.3,[0],[1],627
88,6.835836565498458,0.0016495333374761136,0.3,[3],[1],627
164,12.739513599338036,0.00020708906987454686,0.3,[10],[1],627
154,11.962713989622301,0.000255407865863063,0.3,"[0, 3, 10]","[1, 1, 1]",627
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],628
88,6.835836565498458,0.0016495333374761136,0.3,[3],[1],628
161,12.506473716423315,0.00022023368770327236,0.3,[10],[1],628
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",628
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],629
72,5.592957189953284,0.0032200430864273606,0.3,[3],[1],629
149,11.574314184764434,0.0002851121836221387,0.3,[10],[1],629
6,0.46607976582944033,12.738916855303339,0.3,"[0, 3, 10]","[1, 1, 1]",629
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],630
122,9.476955238531954,0.0005551843756391709,0.3,[3],[1],630
227,17.63335114054716,7.007296276658385e-05,0.3,[10],[1],630
11,0.8544795706873073,1.689122137575541,0.3,"[0, 3, 10]","[1, 1, 1]",630
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],631
30,2.3303988291472018,0.05959811016084131,0.3,[3],[1],631
165,12.81719356030961,0.00020293495379613153,0.3,[10],[1],631
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",631
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],632
100,7.767996097157339,0.001077217345015941,0.3,[3],[1],632
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],632
191,14.836872545570518,0.0001246021243905935,0.3,"[0, 3, 10]","[1, 1, 1]",632
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],633
57,4.427757775379683,0.007015422297439552,0.3,[3],[1],633
144,11.185914379906569,0.0003194687364236075,0.3,[10],[1],633
7,0.5437597268010137,7.620378404879155,0.3,"[0, 3, 10]","[1, 1, 1]",633
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],634
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],634
172,13.360953287110624,0.0001766885939137205,0.3,[10],[1],634
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",634
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],635
109,8.4671157459015,0.0008082548969411847,0.3,[3],[1],635
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],635
4,0.31071984388629353,49.21566601151847,0.3,"[0, 3, 10]","[1, 1, 1]",635
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],636
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],636
174,13.51631320905377,0.00017000923379200677,0.3,[10],[1],636
173,13.438633248082196,0.00017330708886589412,0.3,"[0, 3, 10]","[1, 1, 1]",636
23,1.786639102346188,0.14450311782565922,0.3,[0],[1],637
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],637
185,14.370792779741077,0.00013858968563740565,0.3,[10],[1],637
195,15.147592389456811,0.00011628435807901239,0.3,"[0, 3, 10]","[1, 1, 1]",637
1,0.07767996097157338,5000.0,0.3,[0],[1],638
30,2.3303988291472018,0.05959811016084131,0.3,[3],[1],638
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],638
181,14.060072935854784,0.0001490646809113953,0.3,"[0, 3, 10]","[1, 1, 1]",638
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],639
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],639
159,12.351113794480169,0.00022960407410469407,0.3,[10],[1],639
9,0.6991196487441605,3.2973241205016186,0.3,"[0, 3, 10]","[1, 1, 1]",639
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],640
95,7.379596292299472,0.0012780798465341003,0.3,[3],[1],640
173,13.438633248082196,0.00017330708886589412,0.3,[10],[1],640
109,8.4671157459015,0.0008082548969411847,0.3,"[0, 3, 10]","[1, 1, 1]",640
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],641
81,6.292076838697445,0.002174469271128354,0.3,[3],[1],641
219,17.011911452774573,7.897499762843546e-05,0.3,[10],[1],641
83,6.447436760640591,0.002004670639608852,0.3,"[0, 3, 10]","[1, 1, 1]",641
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],642
75,5.825997072868004,0.002810384833177332,0.3,[3],[1],642
145,11.263594340878141,0.0003121835370553369,0.3,[10],[1],642
75,5.825997072868004,0.002810384833177332,0.3,"[0, 3, 10]","[1, 1, 1]",642
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],643
81,6.292076838697445,0.002174469271128354,0.3,[3],[1],643
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],643
178,13.827033052940063,0.00015760500193297996,0.3,"[0, 3, 10]","[1, 1, 1]",643
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],644
89,6.913516526470032,0.001588558876032669,0.3,[3],[1],644
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],644
169,13.127913404195903,0.00018736177364325244,0.3,"[0, 3, 10]","[1, 1, 1]",644
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],645
106,8.23407586298678,0.0008870548064937096,0.3,[3],[1],645
201,15.61367215528625,0.00010511139814905834,0.3,[10],[1],645
203,15.769032077229397,0.0001016989677014271,0.3,"[0, 3, 10]","[1, 1, 1]",645
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],646
122,9.476955238531954,0.0005551843756391709,0.3,[3],[1],646
219,17.011911452774573,7.897499762843546e-05,0.3,[10],[1],646
214,16.623511647916704,8.529510205625551e-05,0.3,"[0, 3, 10]","[1, 1, 1]",646
1,0.07767996097157338,5000.0,0.3,[0],[1],647
116,9.010875472702514,0.0006568154705946015,0.3,[3],[1],647
244,18.953910477063907,5.5081266370370493e-05,0.3,[10],[1],647
204,15.846712038200971,0.00010004670262678558,0.3,"[0, 3, 10]","[1, 1, 1]",647
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],648
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],648
206,16.002071960144118,9.684546076904637e-05,0.3,[10],[1],648
78,6.059036955782725,0.0024659711726882933,0.3,"[0, 3, 10]","[1, 1, 1]",648
30,2.3303988291472018,0.05959811016084131,0.3,[0],[1],649
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],649
186,14.448472740712651,0.00013612154098292396,0.3,[10],[1],649
68,5.2822373460669905,0.003895892474602174,0.3,"[0, 3, 10]","[1, 1, 1]",649
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],650
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],650
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],650
27,2.0973589462324815,0.0846754390421514,0.3,"[0, 3, 10]","[1, 1, 1]",650
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],651
107,8.311755823958352,0.0008597207562688625,0.3,[3],[1],651
195,15.147592389456811,0.00011628435807901239,0.3,[10],[1],651
91,7.068876448413178,0.001475135891446316,0.3,"[0, 3, 10]","[1, 1, 1]",651
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],652
117,9.088555433674086,0.0006382886646113645,0.3,[3],[1],652
186,14.448472740712651,0.00013612154098292396,0.3,[10],[1],652
180,13.98239297488321,0.00015184307401443334,0.3,"[0, 3, 10]","[1, 1, 1]",652
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],653
100,7.767996097157339,0.001077217345015941,0.3,[3],[1],653
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],653
179,13.904713013911637,0.0001546891670991137,0.3,"[0, 3, 10]","[1, 1, 1]",653
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],654
57,4.427757775379683,0.007015422297439552,0.3,[3],[1],654
186,14.448472740712651,0.00013612154098292396,0.3,[10],[1],654
56,4.35007781440811,0.007441775786014798,0.3,"[0, 3, 10]","[1, 1, 1]",654
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],655
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],655
201,15.61367215528625,0.00010511139814905834,0.3,[10],[1],655
200,15.535992194314678,0.00010687349666729347,0.3,"[0, 3, 10]","[1, 1, 1]",655
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],656
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],656
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],656
15,1.1651994145736009,0.60071130820478,0.3,"[0, 3, 10]","[1, 1, 1]",656
28,2.175038907204055,0.07500839969118409,0.3,[0],[1],657
76,5.903677033839577,0.002689003474612981,0.3,[3],[1],657
181,14.060072935854784,0.0001490646809113953,0.3,[10],[1],657
8,0.6214396877725871,4.882812499999998,0.3,"[0, 3, 10]","[1, 1, 1]",657
22,1.7089591413746146,0.16758214113063669,0.3,[0],[1],658
95,7.379596292299472,0.0012780798465341003,0.3,[3],[1],658
218,16.934231491803,8.018904210393031e-05,0.3,[10],[1],658
166,12.894873521281182,0.00019888851763530345,0.3,"[0, 3, 10]","[1, 1, 1]",658
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],659
68,5.2822373460669905,0.003895892474602174,0.3,[3],[1],659
161,12.506473716423315,0.00022023368770327236,0.3,[10],[1],659
84,6.525116721612164,0.001926219244328931,0.3,"[0, 3, 10]","[1, 1, 1]",659
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],660
96,7.457276253271045,0.001234238892641842,0.3,[3],[1],660
210,16.31279180403041,9.083203032825683e-05,0.3,[10],[1],660
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",660
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],661
108,8.389435784929926,0.0008334716254554429,0.3,[3],[1],661
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],661
122,9.476955238531954,0.0005551843756391709,0.3,"[0, 3, 10]","[1, 1, 1]",661
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],662
93,7.2242363703563255,0.0013720191586281086,0.3,[3],[1],662
224,17.40031125763244,7.325039032342193e-05,0.3,[10],[1],662
224,17.40031125763244,7.325039032342193e-05,0.3,"[0, 3, 10]","[1, 1, 1]",662
1,0.07767996097157338,5000.0,0.3,[0],[1],663
54,4.194717892464963,0.008400867563211267,0.3,[3],[1],663
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],663
180,13.98239297488321,0.00015184307401443334,0.3,"[0, 3, 10]","[1, 1, 1]",663
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],664
61,4.738477619265977,0.005595907851524272,0.3,[3],[1],664
170,13.205593365167477,0.00018371315957440575,0.3,[10],[1],664
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",664
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],665
130,10.098394926304541,0.0004492542179673577,0.3,[3],[1],665
242,18.79855055512076,5.661334088921341e-05,0.3,[10],[1],665
233,18.0994309063766,6.423675603833315e-05,0.3,"[0, 3, 10]","[1, 1, 1]",665
22,1.7089591413746146,0.16758214113063669,0.3,[0],[1],666
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],666
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],666
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",666
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],667
84,6.525116721612164,0.001926219244328931,0.3,[3],[1],667
208,16.157431882087266,9.37761116537148e-05,0.3,[10],[1],667
91,7.068876448413178,0.001475135891446316,0.3,"[0, 3, 10]","[1, 1, 1]",667
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],668
125,9.709995121446674,0.0005119999999999997,0.3,[3],[1],668
239,18.56551067220604,5.901698258681776e-05,0.3,[10],[1],668
199,15.458312233343104,0.00010867419110861507,0.3,"[0, 3, 10]","[1, 1, 1]",668
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],669
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],669
161,12.506473716423315,0.00022023368770327236,0.3,[10],[1],669
84,6.525116721612164,0.001926219244328931,0.3,"[0, 3, 10]","[1, 1, 1]",669
44,3.417918282749229,0.016626254195115996,0.3,[0],[1],670
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],670
172,13.360953287110624,0.0001766885939137205,0.3,[10],[1],670
67,5.204557385095417,0.004093115458002039,0.3,"[0, 3, 10]","[1, 1, 1]",670
67,5.204557385095417,0.004093115458002039,0.3,[0],[1],671
109,8.4671157459015,0.0008082548969411847,0.3,[3],[1],671
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],671
192,14.91455250654209,0.00012245200728498286,0.3,"[0, 3, 10]","[1, 1, 1]",671
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],672
82,6.369756799669018,0.0020873270267047347,0.3,[3],[1],672
170,13.205593365167477,0.00018371315957440575,0.3,[10],[1],672
78,6.059036955782725,0.0024659711726882933,0.3,"[0, 3, 10]","[1, 1, 1]",672
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],673
46,3.573278204692376,0.014336525078071007,0.3,[3],[1],673
155,12.040393950593876,0.0002499564475742621,0.3,[10],[1],673
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",673
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],674
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],674
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],674
81,6.292076838697445,0.002174469271128354,0.3,"[0, 3, 10]","[1, 1, 1]",674
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],675
86,6.680476643555312,0.001780909429985789,0.3,[3],[1],675
202,15.691352116257825,0.00010338688240198098,0.3,[10],[1],675
4,0.31071984388629353,49.21566601151847,0.3,"[0, 3, 10]","[1, 1, 1]",675
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],676
69,5.359917307038564,0.003710846886045888,0.3,[3],[1],676
172,13.360953287110624,0.0001766885939137205,0.3,[10],[1],676
68,5.2822373460669905,0.003895892474602174,0.3,"[0, 3, 10]","[1, 1, 1]",676
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],677
100,7.767996097157339,0.001077217345015941,0.3,[3],[1],677
207,16.07975192111569,9.529472317884671e-05,0.3,[10],[1],677
99,7.690316136185766,0.0011139166333402168,0.3,"[0, 3, 10]","[1, 1, 1]",677
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],678
55,4.272397853436536,0.007902436947646262,0.3,[3],[1],678
154,11.962713989622301,0.000255407865863063,0.3,[10],[1],678
49,3.806318087607096,0.011614033406709717,0.3,"[0, 3, 10]","[1, 1, 1]",678
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],679
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],679
134,10.409114770190834,0.00040608848649123334,0.3,[10],[1],679
89,6.913516526470032,0.001588558876032669,0.3,"[0, 3, 10]","[1, 1, 1]",679
1,0.07767996097157338,5000.0,0.3,[0],[1],680
99,7.690316136185766,0.0011139166333402168,0.3,[3],[1],680
194,15.069912428485237,0.00011829441418550569,0.3,[10],[1],680
170,13.205593365167477,0.00018371315957440575,0.3,"[0, 3, 10]","[1, 1, 1]",680
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],681
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],681
181,14.060072935854784,0.0001490646809113953,0.3,[10],[1],681
181,14.060072935854784,0.0001490646809113953,0.3,"[0, 3, 10]","[1, 1, 1]",681
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],682
79,6.136716916754298,0.0023634497153166936,0.3,[3],[1],682
233,18.0994309063766,6.423675603833315e-05,0.3,[10],[1],682
233,18.0994309063766,6.423675603833315e-05,0.3,"[0, 3, 10]","[1, 1, 1]",682
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],683
57,4.427757775379683,0.007015422297439552,0.3,[3],[1],683
