mle,alpha,seed,success
0.597380479526702,0.6,192,1
0.6921366287748173,0.7,192,1
0.7953388295596008,0.8,192,1
0.6188249073103179,0.6,193,1
0.6968188299817305,0.7,193,1
0.8081565766636849,0.8,193,0
0.6029672093774026,0.6,194,1
0.6987701219382874,0.7,194,1
0.8006459151153599,0.8,194,1
0.6434643727036541,0.6,195,1
0.7078881558897155,0.7,195,1
0.7992613521469694,0.8,195,1
0.6034616750642783,0.6,196,1
0.702452745825065,0.7,196,1
0.7937064749638979,0.8,196,1
0.6129013352908637,0.6,197,1
0.6932978153426564,0.7,197,1
0.7983719941579133,0.8,197,1
0.6145713964793802,0.6,198,1
0.7155482769642378,0.7,198,1
0.803350373579825,0.8,198,1
0.5745352837860067,0.6,199,0
0.6960789520573586,0.7,199,1
0.8025340865839047,0.8,199,1
0.6294932861062029,0.6,200,0
0.7049694533033515,0.7,200,1
0.7895217913197181,0.8,200,1
0.5943766050387999,0.6,201,1
0.6741330099927241,0.7,201,0
0.8007910025584392,0.8,201,1
0.6106316946825938,0.6,202,1
0.7045543129648236,0.7,202,1
0.8032764796717834,0.8,202,1
0.5986557974381698,0.6,203,1
0.6818744805383878,0.7,203,0
0.7975980138083364,0.8,203,1
0.5981705885211335,0.6,204,1
0.6912647027211103,0.7,204,1
0.8003347322635078,0.8,204,1
0.5969128989332073,0.6,205,1
0.6983695618262471,0.7,205,1
0.8031369008287356,0.8,205,1
0.6065930363028165,0.6,206,1
0.6998662465008146,0.7,206,1
0.7963690363534054,0.8,206,1
0.5884169281125878,0.6,207,1
0.6916637456587222,0.7,207,1
0.7886020936434363,0.8,207,0
0.6118209846740805,0.6,208,1
0.7092447437185833,0.7,208,1
0.8012957059647425,0.8,208,1
0.5877683192335554,0.6,209,1
0.7108202106518153,0.7,209,1
0.8048924645556979,0.8,209,1
0.59716465598849,0.6,210,1
0.7133330568153474,0.7,210,0
0.7958468635359814,0.8,210,1
0.6354394024557948,0.6,211,0
0.6937890695954879,0.7,211,1
0.8013788609876293,0.8,211,1
0.6053768216695602,0.6,212,1
0.7049117021622885,0.7,212,1
0.8078012798705813,0.8,212,1
0.6025510095095031,0.6,213,1
0.7136178497551864,0.7,213,0
0.791039495891051,0.8,213,0
0.6148898087239287,0.6,214,1
0.696709210701547,0.7,214,1
0.802062063091886,0.8,214,1
0.6053910370767257,0.6,215,1
0.7015785931326115,0.7,215,1
0.7961382468998138,0.8,215,1
0.6128784765954274,0.6,216,1
0.7107076447231608,0.7,216,1
0.8032038097064358,0.8,216,1
0.6059707247663273,0.6,217,1
0.7039476907783203,0.7,217,1
0.8027360447777525,0.8,217,1
0.5720341953655308,0.6,218,1
0.6929997153230799,0.7,218,1
0.7870161732529066,0.8,218,1
0.601392843756461,0.6,219,1
0.7075242568093606,0.7,219,1
0.8013774086816629,0.8,219,1
0.5933506830529038,0.6,220,1
0.6940952303792786,0.7,220,1
0.7974201924846387,0.8,220,1
0.5912537406707948,0.6,221,1
0.7003143376938119,0.7,221,1
0.8041148577044795,0.8,221,1
0.6059305521280423,0.6,222,1
0.7060376817169814,0.7,222,1
0.8048621316016679,0.8,222,1
0.5964839361122941,0.6,223,1
0.7003824304907285,0.7,223,1
0.796605557522865,0.8,223,1
0.5635990783226942,0.6,224,1
0.7064637724211145,0.7,224,1
0.7987272309368428,0.8,224,1
0.5952723446094856,0.6,225,1
0.7002132495440518,0.7,225,1
0.7965350034327253,0.8,225,1
0.606903620745477,0.6,226,1
0.7144616910441255,0.7,226,0
0.7993725418379065,0.8,226,1
0.5925204795277704,0.6,227,1
0.696364832516739,0.7,227,1
0.8006313760701661,0.8,227,1
0.6009271614907079,0.6,228,1
0.7089120630389857,0.7,228,1
0.8063764419322313,0.8,228,1
0.6188608837597341,0.6,229,1
0.7121590305750799,0.7,229,1
0.8032869852959862,0.8,229,1
0.6156122302025205,0.6,230,1
0.7116669099287187,0.7,230,1
0.8027263810025724,0.8,230,1
0.6200435716398506,0.6,231,1
0.7062636759283929,0.7,231,1
0.7946942226603979,0.8,231,1
0.597024305186149,0.6,232,1
0.6941677477514716,0.7,232,1
0.7957943401142605,0.8,232,1
0.6217758656710025,0.6,233,1
0.7082859809191119,0.7,233,1
0.8100885506967656,0.8,233,1
0.6079023698847227,0.6,234,1
0.7109953785566866,0.7,234,1
0.7983430833070193,0.8,234,1
0.6140258824288193,0.6,235,1
0.6916097917312144,0.7,235,1
0.8019853600204171,0.8,235,1
0.5847785801712628,0.6,236,1
0.700466231141863,0.7,236,1
0.7974522067671741,0.8,236,1
0.6033577811719162,0.6,237,1
0.6879886242534575,0.7,237,1
0.7989604117139142,0.8,237,1
0.6066572165106093,0.6,238,1
0.6968447992242883,0.7,238,1
0.806590379401195,0.8,238,1
0.6074237217100168,0.6,239,1
0.7003762234598695,0.7,239,1
0.8069816734707362,0.8,239,1
0.61483538136482,0.6,240,1
0.7161157642819738,0.7,240,1
0.8063176622247367,0.8,240,1
0.6112759036538663,0.6,241,1
0.7121835015116026,0.7,241,1
0.7958466536769614,0.8,241,1
0.6081010044823099,0.6,242,1
0.714594092433762,0.7,242,1
0.8114898734721049,0.8,242,0
0.5832507964550648,0.6,243,1
0.6887237678039486,0.7,243,1
0.8074551644392738,0.8,243,1
0.4795560390657567,0.6,244,0
0.6909557146246018,0.7,244,1
0.8253500319706255,0.8,244,1
0.5751939791672721,0.6,245,1
0.7105496156584514,0.7,245,1
0.8063855785066965,0.8,245,1
0.583754325936486,0.6,246,1
0.700099596067482,0.7,246,1
0.7992820225908688,0.8,246,1
0.611188093425,0.6,247,1
0.6977810813141296,0.7,247,1
0.7970705586512609,0.8,247,1
0.5907037393562865,0.6,248,1
0.7041341023733143,0.7,248,1
0.7996410618009647,0.8,248,1
0.5774695658379511,0.6,249,1
0.7015556955350339,0.7,249,1
0.7954283187463351,0.8,249,1
0.6044649547196413,0.6,250,1
0.7069360116357425,0.7,250,1
0.79764223230078,0.8,250,1
0.6113567687309333,0.6,251,1
0.6971196137455322,0.7,251,1
0.8049058582696742,0.8,251,1
0.5889296408079749,0.6,252,1
0.7106777801430485,0.7,252,1
0.8083307029951369,0.8,252,1
0.5963220508230532,0.6,253,1
0.6995366400121036,0.7,253,1
0.8015978569814621,0.8,253,1
0.604289318991149,0.6,254,1
0.6944131207704995,0.7,254,1
0.8050574035297605,0.8,254,1
0.5926195902742218,0.6,255,1
0.6881171146693142,0.7,255,1
0.8086490415693114,0.8,255,1
0.6063809386332666,0.6,256,1
0.6958742048479238,0.7,256,1
0.7971981860324057,0.8,256,1
0.5960739506151677,0.6,257,1
0.7042174964629359,0.7,257,1
0.8049661358709016,0.8,257,1
0.6078326004609486,0.6,258,1
0.7004022126416874,0.7,258,1
0.8048008628814016,0.8,258,1
0.6094620325533273,0.6,259,1
0.7208628390595457,0.7,259,0
0.8045093021541188,0.8,259,1
0.610923628123043,0.6,260,1
0.687765954593396,0.7,260,1
0.8071380966726546,0.8,260,1
0.6176356762709881,0.6,261,1
0.7144887337262196,0.7,261,0
0.8078794719930259,0.8,261,0
0.5880724524014902,0.6,262,1
0.6924072156398658,0.7,262,1
0.8028126781541974,0.8,262,1
0.6171655768687362,0.6,263,1
0.7101486550626508,0.7,263,1
0.80382336468231,0.8,263,1
0.6122679234769576,0.6,264,1
0.6917732394426864,0.7,264,1
0.8052139752884904,0.8,264,1
0.6101802668390567,0.6,265,1
0.6932847774443014,0.7,265,1
0.7982627881225135,0.8,265,1
0.5822863338887475,0.6,266,1
0.6937029735721274,0.7,266,1
0.8016619680602586,0.8,266,1
0.6174477854560221,0.6,267,1
0.6833307685119622,0.7,267,1
0.7860855731212876,0.8,267,0
0.5757914302937094,0.6,268,0
0.7049536208700311,0.7,268,1
0.8030346844637155,0.8,268,1
0.615996255131365,0.6,269,1
0.7037711485316577,0.7,269,1
0.7937017438645352,0.8,269,1
0.6135541068903883,0.6,270,1
0.699869306415047,0.7,270,1
0.7917590958576166,0.8,270,1
0.6134401666317786,0.6,271,1
0.7138679328546224,0.7,271,1
0.7939995730235615,0.8,271,1
0.5969242817176691,0.6,272,1
0.7079215913751719,0.7,272,1
0.8043292515488881,0.8,272,1
0.6007667031196283,0.6,273,1
0.7099559958810101,0.7,273,1
0.8042908764453119,0.8,273,1
0.6109224336051613,0.6,274,1
0.7014792502196596,0.7,274,1
0.7976065695423157,0.8,274,1
